id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1471172446959161345,1471167664278188034,"2021-12-15 12:36:59 Hora est. Pacífico, Sudamérica",2021-12-15,12:36:59,-0500,1439361618064904207,clau_xd__,Claudia,,"@MirandaBogota @karenabudi Y es que te mereces esa denuncia porque bien q te haz aprovechado de su apellido para hacer cosas bajas da la cara, bueno no creo q seas como Karen Abudinen ella si q siempre dio la cara ante todos y demostro ser inocente y bien que tuvo ovarios para denunciar lo que estaba mal.",es,[],[],[],1,0,0,[],[],https://twitter.com/Clau_XD__/status/1471172446959161345,False,,0,,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471172405963984897,1471159060154261508,"2021-12-15 12:36:49 Hora est. Pacífico, Sudamérica",2021-12-15,12:36:49,-0500,1425533066538274823,ximenac3_3,🌠𝒳𝒾𝓂𝑒 𝒞𝒶𝓈𝓉𝓇𝑜 🌠,,@LeonFredyM @karenabudi @elespectador @Telemedellin @Teleantioquia @CaracolMedellin Gracias a la denuncia de Karen Abudinen es que se las autoridades pueden rescatar los 70 mil millones … Señor CONGRESISTA ud no puede cambiarle el nombre a Nadie y menos calumniarlo … pero parece que a ud le gusta desafiar a la corte suprema …. @karenabudi,es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,1,1,[],[],https://twitter.com/XimenaC3_3/status/1471172405963984897,False,,0,,,,,,,,"[{'screen_name': 'LeonFredyM', 'name': 'León Fredy Muñoz', 'id': '475419474'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}, {'screen_name': 'elespectador', 'name': 'elespectador', 'id': '14834302'}, {'screen_name': 'Telemedellin', 'name': 'Telemedellin', 'id': '44186827'}, {'screen_name': 'Teleantioquia', 'name': 'Teleantioquia', 'id': '60619634'}, {'screen_name': 'CaracolMedellin', 'name': 'Caracol Radio Medellín', 'id': '3439130626'}]",,,,
1471172395981492228,1471172395981492228,"2021-12-15 12:36:46 Hora est. Pacífico, Sudamérica",2021-12-15,12:36:46,-0500,60124663,cristianocho,Abogato,,La Abudinen me tiene bloqueado jajajaja,es,[],[],[],0,0,0,[],[],https://twitter.com/cristianocho/status/1471172395981492228,False,,0,,,,,,,,[],,,,
1471172195846082571,1458911814859767818,"2021-12-15 12:35:59 Hora est. Pacífico, Sudamérica",2021-12-15,12:35:59,-0500,142951962,erickms1927,Erick.,,@AmparoTinoco1 @JorgeLHS21 @karenabudi Y si sabía que emilio tapia estaba en la licitación porque le dieron el contrato? Defender a un político y más a una inepta como la abudinen es como perfumar un bollo.,es,[],[],[],0,0,0,[],[],https://twitter.com/erickms1927/status/1471172195846082571,False,,0,,,,,,,,"[{'screen_name': 'AmparoTinoco1', 'name': 'Amparo Tinoco', 'id': '1450587811636154368'}, {'screen_name': 'JorgeLHS21', 'name': 'JLHS', 'id': '1460913696839020547'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471172156860121093,1471062552897634307,"2021-12-15 12:35:49 Hora est. Pacífico, Sudamérica",2021-12-15,12:35:49,-0500,2511489798,mariomelo11art,Mario Melo 11 Art,,@ajg_csar @EnTuLlagaMiDedo @gonzalo64544812 Se pierden 70 melones y la amiga de Duque Karen Abudinen la MinTIC ayudo a desaparecer el dinero .... No eso no lo nombre,es,[],[],[],1,0,1,[],[],https://twitter.com/mariomelo11art/status/1471172156860121093,False,,0,,,,,,,,"[{'screen_name': 'ajg_csar', 'name': 'CésarGómez', 'id': '1599821450'}, {'screen_name': 'EnTuLlagaMiDedo', 'name': 'Juego de Letras', 'id': '786694297148096512'}, {'screen_name': 'gonzalo64544812', 'name': 'gonzalo ramon ', 'id': '1327788494'}]",,,,
1471171932418678786,1471165123628781579,"2021-12-15 12:34:56 Hora est. Pacífico, Sudamérica",2021-12-15,12:34:56,-0500,1400301612078403585,sergiomor3no,Sergio Moreno,,"@RadNalCo Les llegó la hora, solo saben es tirar veneno a @karenabudi, solo por qué Karen Abudinen le fue fiel al país y denunció la corrupción dentro del ministerio.  https://t.co/KUHltoIdE6",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],['https://pbs.twimg.com/media/FGqnE2BWUAU3i0a.jpg'],2,0,0,[],[],https://twitter.com/sergioMor3no/status/1471171932418678786,False,,1,https://pbs.twimg.com/media/FGqnE2BWUAU3i0a.jpg,,,,,,,"[{'screen_name': 'RadNalCo', 'name': 'Radio Nacional CO', 'id': '79483727'}]",,,,
1471171361317998592,1471170690141220871,"2021-12-15 12:32:40 Hora est. Pacífico, Sudamérica",2021-12-15,12:32:40,-0500,1292775802870931456,alexander_shema,Edier Alexander Vargas Espitia 🕎,,"@eldoctorpelaez @MdeFrancisco12 Mientras no aparezca una Abudinen o un Cadena, que lo inviertan en divisiones inferiores o premios para el plantel.",es,[],[],[],0,0,0,[],[],https://twitter.com/Alexander_shemA/status/1471171361317998592,False,,0,,,,,,,,"[{'screen_name': 'eldoctorpelaez', 'name': 'Hernán Peláez Restrepo', 'id': '3171885767'}, {'screen_name': 'MdeFrancisco12', 'name': 'Martín De Francisco', 'id': '444813339'}]",,,,
1471171297765904388,1471171297765904388,"2021-12-15 12:32:25 Hora est. Pacífico, Sudamérica",2021-12-15,12:32:25,-0500,220528998,anguloj,Jaime Alberto Angulo G.,,"@karenabudi debería proceder contra la Congresista @PizarroMariaJo que claramente en este video dice: ""lo mismo que se robó la ministra Abudinen"". Esa siempre es la actitud rastrera de la extrema izquierda. Karen, es hora de ponerlos en su sitio, por injuria y calumnia.",es,"[{'screen_name': 'pizarromariajo', 'name': 'maría josé pizarro rodríguez', 'id': '1362851972'}]",[],[],0,0,0,[],[],https://twitter.com/anguloj/status/1471171297765904388,False,https://twitter.com/AlvaroUribeVel/status/1471096286199926784,0,,,,,,,,[],,,,
1471170782113976320,1471166792085221386,"2021-12-15 12:30:22 Hora est. Pacífico, Sudamérica",2021-12-15,12:30:22,-0500,1308964123389169666,erikapz_,Erika Lopez,,"@DanielSamperO @karenabudi Aquí quien denunció fue Karen Abudinen, no se que tiene esta señora en contra de ella lo cierto es que solo quiere perjudicarla a como de lugar siendo ella la principal denunciante de todo lo de Centros Poblados.",es,[],[],[],1,0,0,[],[],https://twitter.com/ErikaPz_/status/1471170782113976320,False,,0,,,,,,,,"[{'screen_name': 'DanielSamperO', 'name': 'Daniel Samper Ospina', 'id': '134855279'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471170690225094657,1471170690225094657,"2021-12-15 12:30:00 Hora est. Pacífico, Sudamérica",2021-12-15,12:30:00,-0500,1153663990473662466,momento24co,Momento24,,"#Politica | Una de las implicadas es la representante Katherine Miranda, quien ha tenido varias discusiones con la exministra Karen Abudinen. @MirandaBogota @karenabudi @LeonFredyM   https://t.co/aZtJ42Ob9O",es,"[{'screen_name': 'mirandabogota', 'name': 'katherine miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}, {'screen_name': 'leonfredym', 'name': 'león fredy muñoz', 'id': '475419474'}]",['https://www.momento24.co/politica-investigan-congresistas-uso-abudinear/'],[],0,0,0,['politica'],[],https://twitter.com/momento24co/status/1471170690225094657,False,,0,,,,,,,,[],,,,
1471170141325078540,1471169439911526405,"2021-12-15 12:27:49 Hora est. Pacífico, Sudamérica",2021-12-15,12:27:49,-0500,184985515,juanogars79,Juan José Rincón,,@elespectador Descarada la hijueputa de la Abudinen!! Se abudineo los 70 mil millones y ahora le salen a deber!! #AbudinenSinvergüenza,es,[],[],[],0,1,5,['abudinensinvergüenza'],[],https://twitter.com/juanogars79/status/1471170141325078540,False,,0,,,,,,,,"[{'screen_name': 'elespectador', 'name': 'elespectador', 'id': '14834302'}]",,,,
1471169783324364804,1471169783324364804,"2021-12-15 12:26:24 Hora est. Pacífico, Sudamérica",2021-12-15,12:26:24,-0500,820502114933833728,paolafranco3115,Paola Ortiz Franco,,"70 mil millones robados , ahora sale a deber  quien le destapo la olla, miserable y canalla usted karen abudinen",es,[],[],[],5,17,51,[],[],https://twitter.com/paolafranco3115/status/1471169783324364804,False,https://twitter.com/elespectador/status/1471167308785922049,0,,,,,,,,[],,,,
1471169306323038222,1471167664278188034,"2021-12-15 12:24:30 Hora est. Pacífico, Sudamérica",2021-12-15,12:24:30,-0500,1308964123389169666,erikapz_,Erika Lopez,,@MirandaBogota @karenabudi Es que nadie la está intimidado señora usted misma se busco su suerte señalando y difamando el apellido de Karen Abudinen cuando ella simplemente hizo una denuncia a lo que estaba mal y nunca dejó de dar la cara usted es la cobarde no ella.,es,[],[],[],4,0,0,[],[],https://twitter.com/ErikaPz_/status/1471169306323038222,False,,0,,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471169159404867591,1471167664278188034,"2021-12-15 12:23:55 Hora est. Pacífico, Sudamérica",2021-12-15,12:23:55,-0500,1392999193522880517,mabellna6,Mabel Navarro,,@MirandaBogota @karenabudi La corrupta es usted. Que acusó y dañó el nombre de Karen Abudinen @karenabudi sin pruebas.  https://t.co/dDvQZekNMT,es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],['https://pbs.twimg.com/media/FGqkjT9XIAoQt3p.jpg'],0,0,0,[],[],https://twitter.com/MabellNa6/status/1471169159404867591,False,,1,https://pbs.twimg.com/media/FGqkjT9XIAoQt3p.jpg,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471169079826436108,1471163714753683457,"2021-12-15 12:23:36 Hora est. Pacífico, Sudamérica",2021-12-15,12:23:36,-0500,1389732572993757185,juliob79200033,julio benavidez,,"@MirandaBogota @1MERQ @karenabudi ve o a paola holguin la hija del narcotraficante y a la abudinen aprochando los micos que el congreso mayoría uribista legisla para demandar a los que denuncian su corrupcion, asi lo hizo los narcotraficantes amigos de uribe durante su gobierno.",es,[],[],[],0,0,0,[],[],https://twitter.com/juliob79200033/status/1471169079826436108,False,,0,,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': '1MERQ', 'name': 'MILTON RODRÍGUEZ.', 'id': '141392996'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471169078962360329,1471146698319794186,"2021-12-15 12:23:36 Hora est. Pacífico, Sudamérica",2021-12-15,12:23:36,-0500,1341123485234462720,lauraponn,Laura Ponce,,"@RevistaSemana Excelente, que responda, que se retracte y pida disculpas a Karen Abudinen por faltarle al respeto, MlRANDA es una difamadora, a parte de que con sus amigos ALlANZA VERDE se R0B0 el dinero, ahora quiere echarle la culpa a @karenabudi",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,0,[],[],https://twitter.com/LauraPonn/status/1471169078962360329,False,,0,,,,,,,,"[{'screen_name': 'RevistaSemana', 'name': 'Revista Semana', 'id': '18079284'}]",,,,
1471168910624018440,1471167664278188034,"2021-12-15 12:22:55 Hora est. Pacífico, Sudamérica",2021-12-15,12:22:55,-0500,1398040483033665542,gregoriofaras4,Gregorio Farías,,"@MirandaBogota @karenabudi Jajajjajaja si usted es la primera en defender la corrupción, por eso le hecha tanta peste a Karen Abudinen @karenabudi por qué fue ella la que denunció a su amiguito tapía, pero eso usted lo aplaude, sinvergüenza.  https://t.co/JLc3LQZrIR",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],['https://pbs.twimg.com/media/FGqkU_hWQAMdrYs.jpg'],0,0,0,[],[],https://twitter.com/GregorioFaras4/status/1471168910624018440,False,,1,https://pbs.twimg.com/media/FGqkU_hWQAMdrYs.jpg,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471168888897421317,1471167308785922049,"2021-12-15 12:22:50 Hora est. Pacífico, Sudamérica",2021-12-15,12:22:50,-0500,1308964123389169666,erikapz_,Erika Lopez,,@elespectador Que bien que se abra una investigación en contra de esta señora que a puesto es apellido de Karen Abudinen @karenabudi en el piso todo por querer dárselas de héroe.,es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],1,0,0,[],[],https://twitter.com/ErikaPz_/status/1471168888897421317,False,,0,,,,,,,,"[{'screen_name': 'elespectador', 'name': 'elespectador', 'id': '14834302'}]",,,,
1471168798506233856,1471168798506233856,"2021-12-15 12:22:29 Hora est. Pacífico, Sudamérica",2021-12-15,12:22:29,-0500,18079284,revistasemana,Revista Semana,,"""Karen Abudinen es hoy denunciante del caso -de Centros Poblados- y ha sido llamada a entrevistas. No existe elemento de juicio para involucrarla en este entramado"": fiscal Francisco Barbosa. #AlFiscalLeDigo   Vea más:  https://t.co/aUyEtlXrve  https://t.co/qfa6Y6MxKo",es,[],['https://bit.ly/3oZWit7'],[],39,15,25,['alfiscalledigo'],[],https://twitter.com/RevistaSemana/status/1471168798506233856,False,,1,https://pbs.twimg.com/media/FGq2WxuXwAABbIv.jpg,,,,,,,[],,,,
1471168554322075650,1471167308785922049,"2021-12-15 12:21:30 Hora est. Pacífico, Sudamérica",2021-12-15,12:21:30,-0500,1242195788895305729,quinterorubiano,Alejandro Quintero Rubiano,,@elespectador Estoy con Katerine Miranda. Espero mi denuncia. Señora Abudinen a usted le avisaron con tiempo. Y lo más seguro es a usted le correspondió su parte. No venga a hacerse la digna. Arre mula. Me llamo Iván.,es,[],[],[],0,0,3,[],[],https://twitter.com/QuinteroRubiano/status/1471168554322075650,False,,0,,,,,,,,"[{'screen_name': 'elespectador', 'name': 'elespectador', 'id': '14834302'}]",,,,
1471168324713299970,1471097853418344448,"2021-12-15 12:20:36 Hora est. Pacífico, Sudamérica",2021-12-15,12:20:36,-0500,1250441611269386243,1984aiuash,Majorchord,,"@MovSalvacionNal También pedir cuentas a pícaros como la señora Abudinen, el embajador conservador y mafioso sanclemente y otros tantos.",es,[],[],[],0,0,0,[],[],https://twitter.com/1984aiuash/status/1471168324713299970,False,,0,,,,,,,,"[{'screen_name': 'MovSalvacionNal', 'name': 'Salvación Nacional', 'id': '782957692168048640'}]",,,,
1471167988468436995,1471146698319794186,"2021-12-15 12:19:16 Hora est. Pacífico, Sudamérica",2021-12-15,12:19:16,-0500,1398040483033665542,gregoriofaras4,Gregorio Farías,,"@RevistaSemana Me parece excelente, hasta cuándo Karen Abudinen @karenabudi, tiene que soportar tanto atropello en contra de su apellido, dónde está el respeto por los seres humanos.",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],1,0,1,[],[],https://twitter.com/GregorioFaras4/status/1471167988468436995,False,,0,,,,,,,,"[{'screen_name': 'RevistaSemana', 'name': 'Revista Semana', 'id': '18079284'}]",,,,
1471167664278188034,1471167664278188034,"2021-12-15 12:17:58 Hora est. Pacífico, Sudamérica",2021-12-15,12:17:58,-0500,70539007,mirandabogota,Katherine Miranda 🌻 101,,"LA EX MINISTRA KAREN ABUDINEN ME DENUNCIÓ EN LA CORTE SUPREMA 😒😡  Señora @karenabudi no me dejaré intimidar por usted, ni por ningún corrupto.   Mi deber es hacer control político y cuidar los impuestos de todos los colombianos.  Sin miedo, enfrentamos la corrupción.  Hola  https://t.co/xV2jE5YbaA",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],83,266,903,[],[],https://twitter.com/MirandaBogota/status/1471167664278188034,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1471167093462736901/pu/img/2vsqnJEUPOnSxbXY.jpg,,,,,,,[],,,,
1471167308785922049,1471167308785922049,"2021-12-15 12:16:34 Hora est. Pacífico, Sudamérica",2021-12-15,12:16:34,-0500,14834302,elespectador,elespectador,,Karen Abudinen denunció a Katherine Miranda: Corte Suprema abre indagación.  https://t.co/Jwvk21bH6G  https://t.co/OyZwy7VOlr,es,[],['https://bit.ly/3m7bKli'],['https://pbs.twimg.com/media/FGqi3PbWUAUBvDN.jpg'],191,42,174,[],[],https://twitter.com/elespectador/status/1471167308785922049,False,,1,https://pbs.twimg.com/media/FGqi3PbWUAUBvDN.jpg,,,,,,,[],,,,
1471166404502200322,1471163714753683457,"2021-12-15 12:12:58 Hora est. Pacífico, Sudamérica",2021-12-15,12:12:58,-0500,249270688,petrista81,Antiuribista..Hasta más no Poder.,,"@MirandaBogota @karenabudi Te apoyo totalmente, duro con esa bandida sinvergüenza corrupta e incompetente de abudinen💪💪💪",es,[],[],[],0,0,0,[],[],https://twitter.com/petrista81/status/1471166404502200322,False,,0,,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471165123628781579,1471165123628781579,"2021-12-15 12:07:53 Hora est. Pacífico, Sudamérica",2021-12-15,12:07:53,-0500,79483727,radnalco,Radio Nacional CO,,"#ColombiaAlAire | La Corte Suprema de Justicia abrió una investigación contra los representantes a la Cámara León Freddy Muñoz y Katherine Miranda, por usar la palabra “abudinear” refiriéndose a la exministra Karen Abudinén.   📻➡  https://t.co/LPPvT06WLI  📸: Colprensa.  https://t.co/8GhAQjYVl3",es,[],['http://bit.ly/2OHd9xB'],"['https://pbs.twimg.com/media/FGqgzcMXMAsZk9b.jpg', 'https://pbs.twimg.com/media/FGqgzjpXoAMsM_y.jpg']",15,2,7,['colombiaalaire'],[],https://twitter.com/RadNalCo/status/1471165123628781579,False,,1,https://pbs.twimg.com/media/FGqgzcMXMAsZk9b.jpg,,,,,,,[],,,,
1471164661924044809,1471163784471453717,"2021-12-15 12:06:02 Hora est. Pacífico, Sudamérica",2021-12-15,12:06:02,-0500,1458929957414088707,eltraquescol,eltraquescol,,"@ELTIEMPO Que tal la malparida de la abudinen , si no quería que usarán si apellido pues no se hubiera abudineado la plata",es,[],[],[],0,0,0,[],[],https://twitter.com/eltraquescol/status/1471164661924044809,False,,0,,,,,,,,"[{'screen_name': 'ELTIEMPO', 'name': 'EL TIEMPO', 'id': '9633802'}]",,,,
1471164244049735694,1471146698319794186,"2021-12-15 12:04:23 Hora est. Pacífico, Sudamérica",2021-12-15,12:04:23,-0500,1300399008,z0scarz,Oscar Z.,,"@RevistaSemana Excelente, ya era hora que le dieran un alto a tanto bullying que le están haciendo a la Dra Karen Abudinen, no es justo que maltraten el apellido de @karenabudi cómo les vengan en gana.",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,1,[],[],https://twitter.com/z0scarz/status/1471164244049735694,False,,0,,,,,,,,"[{'screen_name': 'RevistaSemana', 'name': 'Revista Semana', 'id': '18079284'}]",,,,
1471163784471453717,1471163784471453717,"2021-12-15 12:02:33 Hora est. Pacífico, Sudamérica",2021-12-15,12:02:33,-0500,9633802,eltiempo,EL TIEMPO,,"Tras la denuncia de la exministra Abudinen, la Corte Suprema de Justicia indaga a dos congresistas ►  https://t.co/nRYyYC7xZd  https://t.co/ZiTrtuh7WR",es,[],['https://www.eltiempo.com/justicia/cortes/corte-indaga-a-dos-congresistas-tras-denuncia-de-exministra-karen-abudinen-639206?utm_content=Contenido_ET&utm_medium=Social&utm_source=Twitter#Echobox=1639587795'],['https://pbs.twimg.com/media/FGqfqjkXsAQI0Y4.jpg'],15,11,38,[],[],https://twitter.com/ELTIEMPO/status/1471163784471453717,False,,1,https://pbs.twimg.com/media/FGqfqjkXsAQI0Y4.jpg,,,,,,,[],,,,
1471163413963415563,1471162509214244864,"2021-12-15 12:01:05 Hora est. Pacífico, Sudamérica",2021-12-15,12:01:05,-0500,299780717,dgomez8609,Alejandro Gomez,,"@MirandaBogota @karenabudi Que conchuda, como se nota que Abudinen tiene miedo que la culpen de lo que paso. Tiene las manos manchadas y como todo corrupto, busca limpiarse con denuncias sin sentido y respaldada por sus amigos los Char. Animo Katherine, sos la mejor y volverás a ganarle a la corrupta.",es,[],[],[],0,0,0,[],[],https://twitter.com/dgomez8609/status/1471163413963415563,False,,0,,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471158695438528514,1471158695438528514,"2021-12-15 11:42:20 Hora est. Pacífico, Sudamérica",2021-12-15,11:42:20,-0500,224324853,daqqqqq,David Botero ⟠,,Increíble lo cínica hpta que es la RATA ABUDINEN @karenabudi,es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,0,[],[],https://twitter.com/Daqqqqq/status/1471158695438528514,False,https://twitter.com/LeonFredyM/status/1471156441495097347,0,,,,,,,,[],,,,
1471157855613034497,1471157855613034497,"2021-12-15 11:39:00 Hora est. Pacífico, Sudamérica",2021-12-15,11:39:00,-0500,2716354806,clempinp,clemencia pinzon,, https://t.co/hOn2O52ujz La Corte destinando tiempo a cosas que solo son importantes para la señora Abudinen y a la familia Char? El colmo.,es,[],['https://www.semana.com/nacion/articulo/corte-indagara-a-katherine-miranda-y-leon-munoz-por-utilizar-la-palabra-abudinear-para-burlarse-de-exministra-karen-abudinen/202119/'],[],0,0,0,[],[],https://twitter.com/clempinp/status/1471157855613034497,False,,0,,,,,,,,[],,,,
1471157369157701642,1469841655238963204,"2021-12-15 11:37:04 Hora est. Pacífico, Sudamérica",2021-12-15,11:37:04,-0500,2387807886,whiracocha,wilson rafael,,@AndresMerkPh TODAVIA ESTAN CREYENDO EN ESOS ABUDINEN¿?,es,[],[],[],0,0,0,[],[],https://twitter.com/whiracocha/status/1471157369157701642,False,,0,,,,,,,,"[{'screen_name': 'AndresMerkPh', 'name': 'Andrés 😎', 'id': '568543496'}]",,,,
1471156707439132681,1471079291987406853,"2021-12-15 11:34:26 Hora est. Pacífico, Sudamérica",2021-12-15,11:34:26,-0500,1388952064802295814,manuelpetro2022,Manuel Rodelo El León,,"@JimiToquer @666Berm @MAndreaNieto Lo dicho, a la rata de Karen Abudinen es a quien le queda este montaje. Ladrón cubre ladrón. 👆",es,[],[],[],1,2,10,[],[],https://twitter.com/ManuelPetro2022/status/1471156707439132681,False,,0,,,,,,,,"[{'screen_name': 'JimiToquer', 'name': 'Jimi Toquer', 'id': '1223604928981192706'}, {'screen_name': '666Berm', 'name': 'Arthur Pendragon', 'id': '1480061502'}, {'screen_name': 'MAndreaNieto', 'name': 'ANDREA NIETO', 'id': '999594384'}]",,,,
1471155314531655690,1471133485230432257,"2021-12-15 11:28:54 Hora est. Pacífico, Sudamérica",2021-12-15,11:28:54,-0500,2947412091,mpscisfpt2012,💡🕯📍🛡Miller Lite!!!!!!!!!📡🔭💊🎼,,@RedMasNoticias @IvanDuque Si Karen Abudinen si embajador en Uruguay 🇺🇾,es,[],[],[],0,0,0,[],[],https://twitter.com/mpscisfpt2012/status/1471155314531655690,False,,0,,,,,,,,"[{'screen_name': 'RedMasNoticias', 'name': 'red+ noticias', 'id': '1601822730'}, {'screen_name': 'IvanDuque', 'name': 'Iván Duque 🇨🇴', 'id': '77653794'}]",,,,
1471154402081845253,1470783358372356111,"2021-12-15 11:25:16 Hora est. Pacífico, Sudamérica",2021-12-15,11:25:16,-0500,1406589896047968258,jugadademocrti1,Jugada Democrática,,@ElMono04006397 @drapaolab Los que va repartiendo la Abudinen.,es,[],[],[],0,0,0,[],[],https://twitter.com/JugadaDemocrti1/status/1471154402081845253,False,,0,,,,,,,,"[{'screen_name': 'ElMono04006397', 'name': 'Joven LibertiMone 😎🥑♻️', 'id': '1310780485824589825'}, {'screen_name': 'drapaolab', 'name': 'Paola B', 'id': '433460653'}]",,,,
1471152384856535053,1471152384856535053,"2021-12-15 11:17:15 Hora est. Pacífico, Sudamérica",2021-12-15,11:17:15,-0500,65159343,diegofm21,Diego FM,,"#DePetroPienso que Uribe, Duque, Molano, K. Abudinen, J. Arias, Vargas y Zapateiro lo van a llevar a la presidencia de #Colombia.  Después de 20 años en el poder, la derecha entrega un país en la miseria, sin justicia, moral ni valores; y manejado por la corrupción y el todo vale",es,[],[],[],0,0,0,"['depetropienso', 'colombia']",[],https://twitter.com/DiegoFM21/status/1471152384856535053,False,,0,,,,,,,,[],,,,
1471146698319794186,1471146698319794186,"2021-12-15 10:54:40 Hora est. Pacífico, Sudamérica",2021-12-15,10:54:40,-0500,18079284,revistasemana,Revista Semana,,Corte indagará a Katherine Miranda y León Muñoz por utilizar la palabra “abudinear” para burlarse de exministra Karen Abudinen  https://t.co/DoZHqoYr39,es,[],['https://www.semana.com/nacion/articulo/corte-indagara-a-katherine-miranda-y-leon-munoz-por-utilizar-la-palabra-abudinear-para-burlarse-de-exministra-karen-abudinen/202119/?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#Echobox=1639583627'],[],109,138,392,[],[],https://twitter.com/RevistaSemana/status/1471146698319794186,False,,0,,,,,,,,[],,,,
1471141269787361281,1471115462213832705,"2021-12-15 10:33:05 Hora est. Pacífico, Sudamérica",2021-12-15,10:33:05,-0500,877712882900897792,martamosquera10,Dos mares,,"@fdbedout Sería bueno q se ocupará de otros temas cómo q pasó con Abudinen, ñeñe política, Sanclemente y sus laboratorios, etc.",es,[],[],[],0,0,0,[],[],https://twitter.com/MartaMosquera10/status/1471141269787361281,False,,0,,,,,,,,"[{'screen_name': 'fdbedout', 'name': 'Félix de Bedout', 'id': '334921284'}]",,,,
1471137943666540544,1471079704451063810,"2021-12-15 10:19:52 Hora est. Pacífico, Sudamérica",2021-12-15,10:19:52,-0500,95923938,joche22,Jose Lopez,,"@MAndreaNieto Ya Duque le ha metido varios goles a la sociedad Colombiana, como por ejemplo el que metió con la Karen Abudinen.",es,[],[],[],0,1,0,[],[],https://twitter.com/joche22/status/1471137943666540544,False,,0,,,,,,,,"[{'screen_name': 'MAndreaNieto', 'name': 'ANDREA NIETO', 'id': '999594384'}]",,,,
1471131588318703617,1471131588318703617,"2021-12-15 09:54:37 Hora est. Pacífico, Sudamérica",2021-12-15,09:54:37,-0500,1425198592185323526,katherin04__,Katherine Sánchez,,Es la alianza verde la que debe una explicación a los colombianos al tener alianza con Emilio Tapia. Defienden a los corruptos y atacan a Karen Abudinen @karenabudi porque ella los denunció.  https://t.co/rkkRWIErPv,es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],['https://pbs.twimg.com/media/FGqCW61X0AMoQU9.jpg'],0,0,0,[],[],https://twitter.com/Katherin04__/status/1471131588318703617,False,,1,https://pbs.twimg.com/media/FGqCW61X0AMoQU9.jpg,,,,,,,[],,,,
