Created at;Favorites;Friends Count;Internal Links;Location;Status ID;Text;User;User ID;User Name;Verified account;Zone;urls
Thu Dec 16 22:11:18 +0000 2021;113.0;3055.0;https://t.co/DBUn74mmhR;Bogotá DC.;1471603872363855885;;auribevoz;351651007.0;Álvaro Uribe;0.0;;[{'url': 'https://t.co/m7EbfswCmC', 'expanded_url': 'https://twitter.com/i/web/status/1471603872363855885', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]
Thu Dec 16 22:11:17 +0000 2021;7140.0;267.0;;Duque de Caxias, Brasil;1471603867758510084;;Abyssimilliard;9.28028804173484e+17;Andy Johansen;0.0;;[{'url': 'https://t.co/yE4Pv0wTQQ', 'expanded_url': 'https://twitter.com/i/web/status/1471603867758510084', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]
Thu Dec 16 22:11:14 +0000 2021;1102.0;1136.0;https://t.co/JN4isZjRXq;Innisfree;1471603853976031240;;duque_nacho;90672218.0;Nacho Duque;0.0;;[{'url': 'https://t.co/5C9QutCoBT', 'expanded_url': 'https://twitter.com/i/web/status/1471603853976031240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]
Thu Dec 16 22:11:12 +0000 2021;37035.0;1278.0;;;1471603845763633153;"Álvaro Uribe denuncia a Juan Manuel Santos, por comunicarse con un Magistrado para que el patrón se mantuviera  como imputado.
Señor imputado, porqué no hace publico que César Gaviria e Iván Duque, también se comunicaron con Magistrados,  para que votarán a su favor?";MiguelHernand29;317419999.0;Bean coin 🥑🐝🐴🌮🥘;0.0;;[]
Thu Dec 16 22:11:09 +0000 2021;134814.0;7785.0;https://t.co/Iso3lMECWE;Bogotá, D.C., Colombia;1471603833608585225;"Policía uso la violencia sexual como castigo e intimidación según la ONU.

Así se resumen la política de la seguridad de Ivan Duque y política de la Bogotá segura. https://t.co/1eChLoWof2";oskarciber;400466210.0;OSCAR RODRIGUEZ;0.0;;[]
Thu Dec 16 22:11:02 +0000 2021;2401.0;1492.0;;Mérida, Venezuela;1471603804521086980;Un informe devastador que acusa a Duque y su gobierno de homicida, violador sexual y racista. Es estruendoso el silencio de la canalla internacional. Desde luego, ese gobierno insistirá en el manido guión de culpar a Venezuela de planificar esa barbarie. https://t.co/8Xw9lHcDtg;mendozalizbetha;406512099.0;Lizbeth Mendoza;0.0;;[]
Thu Dec 16 22:10:57 +0000 2021;23634.0;1642.0;;Colombia;1471603781922082821;"Recuerden:

Los informes sobre violaciones a los derechos humanos de la ONU..

Sólo deben trasladarse a la CPI cuando son en contra el régimen de Maduro.

Cuándo los informes son contra el gobierno Duque, es ""usurpación a las funciones del estado"".";tristan_cho;52966760.0;Tristan Chona;0.0;;[]
Thu Dec 16 22:10:56 +0000 2021;85033.0;1606.0;;;1471603776435929089;Los mejores Planes de Gobierno del país son los de la Gobernación del Magdalena y el de la Alcaldía de Medellín. ¿Ven por qué Iván Duque y el Uribismo odia tanto a estos gobiernos?;shakesperez;59338984.0;Hector de Troya;0.0;;[]
Thu Dec 16 22:10:55 +0000 2021;43.0;30.0;;;1471603773642579968;;AlfonsoBulla5;1.4581838548381245e+18;Alfonso Bulla;0.0;;[{'url': 'https://t.co/wJFavqgzlv', 'expanded_url': 'https://twitter.com/i/web/status/1471603773642579968', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]
Thu Dec 16 22:10:53 +0000 2021;12942.0;5000.0;;pereira;1471603764188618764;Es inaudito que uno de las pocas cosas que había funcionado bien durante décadas, la expedición de pasaportes, bajo el inepto Duque hayan logrado dañarla. Hay que ser muy incompetente e irresponsable para destruir lo que durante tanto tiempo se había hecho de manera eficiente.;Andresgisi;539338201.0;Andrés Giraldo;0.0;;[]
Thu Dec 16 22:10:48 +0000 2021;0.0;15.0;;;1471603745867792389;;DemasFutbol;1.126474320497324e+18;Fútbol y demás;0.0;;[]
Thu Dec 16 22:10:46 +0000 2021;5167.0;652.0;;;1471603737567313920;"Duque es este #mestizo de 1 añito y medio. Lleva en el refugio desde que tenía 6 meses y #nadie ha preguntado por él. Ya es hora de que encuentre la #familia que tanto merece. ¿Nos ayudas?. Más info:

https://t.co/TalA6E1x0o

#adopta #protectora #rt https://t.co/kopwu8lbDx";Pachorrilla1979;1867435658.0;pachorrilla;0.0;;[]
Thu Dec 16 22:10:46 +0000 2021;71.0;75.0;;;1471603735520546825;A Fico Gutiérrez le parece buen gobierno el de Uribe/Duque, propone lo mismo que Uribe/Duque, solo habla de Petro, como Uribe/Duque, mete miedo con el carretazo de Venezuela, como Uribe/Duque, pero dice que no es uribista.;JaimeAl62475922;1.427185573198971e+18;Jaime Alejandro Rojas Ordoñez;0.0;;[]
Thu Dec 16 22:10:43 +0000 2021;23433.0;175.0;;;1471603723617116160;#DeFicoPienso que, como presidente, será una versión chabacana de Duque.;HernanO61585709;1.1101952273803264e+18;Hernan Oviedo;0.0;;[]
Thu Dec 16 22:10:38 +0000 2021;100186.0;582.0;;Palmira, Colombia;1471603701857013764;Federico Gutiérrez es peor que Iván Duque. No tengo pruebas, pero tampoco dudas.;Hector14091;9.982214807721083e+17;Hector1409;0.0;;[]
Thu Dec 16 22:10:36 +0000 2021;17686.0;84.0;;CALI;1471603693036445705;Así votaron los Congresistas para ARCHIVAR la investigación de ÑeñePolítica contra Iván Duque 💁‍♀️ https://t.co/wluxCb9BOQ;Laego1223;975147312.0;Luis Alfonso Erazo G;0.0;;[]
Thu Dec 16 22:10:30 +0000 2021;115606.0;4945.0;;;1471603670034825218;Los mejores Planes de Gobierno del país son los de la Gobernación del Magdalena y el de la Alcaldía de Medellín. ¿Ven por qué Iván Duque y el Uribismo odia tanto a estos gobiernos?;JosJavierVer75;1.0152106017008312e+18;José Javier;0.0;;[]
Thu Dec 16 22:10:28 +0000 2021;10949.0;106.0;;;1471603658928402444;;Duque_Royalty;1.1702633297990492e+18;Heart Of A King Mind Of A Hustler;0.0;;[]
Thu Dec 16 22:10:25 +0000 2021;644.0;145.0;;Cúcuta;1471603650179047433;Es inaudito que uno de las pocas cosas que había funcionado bien durante décadas, la expedición de pasaportes, bajo el inepto Duque hayan logrado dañarla. Hay que ser muy incompetente e irresponsable para destruir lo que durante tanto tiempo se había hecho de manera eficiente.;joffur;221153260.0;José Fernando;0.0;;[]
Thu Dec 16 22:10:25 +0000 2021;169430.0;3263.0;;;1471603648828514311;Federico Gutiérrez es peor que Iván Duque. No tengo pruebas, pero tampoco dudas.;Popochaporlavi1;1.2990484083853025e+18;Mina Cry for Me 🌸🐥🐝❤️;0.0;;[]
Thu Dec 16 22:10:24 +0000 2021;12942.0;5000.0;;pereira;1471603642818076674;#DeFicoPienso que, como presidente, será una versión chabacana de Duque.;Andresgisi;539338201.0;Andrés Giraldo;0.0;;[]
Thu Dec 16 22:10:23 +0000 2021;134814.0;7785.0;https://t.co/Iso3lMECWE;Bogotá, D.C., Colombia;1471603639525556226;"Recuerden:

Los informes sobre violaciones a los derechos humanos de la ONU..

Sólo deben trasladarse a la CPI cuando son en contra el régimen de Maduro.

Cuándo los informes son contra el gobierno Duque, es ""usurpación a las funciones del estado"".";oskarciber;400466210.0;OSCAR RODRIGUEZ;0.0;;[]
Thu Dec 16 22:10:23 +0000 2021;1556.0;450.0;;;1471603637960986630;;camusde888;1.4370877944390205e+18;Ricardo blackmoore;0.0;;[{'url': 'https://t.co/OFVMF0cxqp', 'expanded_url': 'https://twitter.com/i/web/status/1471603637960986630', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]
Thu Dec 16 22:10:13 +0000 2021;5808.0;751.0;;Seattle, WA;1471603599889158144;"""Petro nos pondrá a aguantar hambre""

Julio de 48 años, recoge reciclaje, come dos veces al día y votó por Ivan Duque en el 2018.";JaimesMonro;2162873020.0;EL HERRANTE FELIZ;0.0;;[]
Thu Dec 16 22:10:12 +0000 2021;47306.0;2406.0;https://t.co/LFi4GI8ym8;Bogotá;1471603592381542404;"Karen Abudinen e Iván  Duque,  ya recuperaron los 70 mil millones del Mintic?
Ustedes lo dijeron:
 ""En días recuperamos la plata""";leonardoquimbay;87814983.0;Leonardo Quimbay;0.0;;[]
Thu Dec 16 22:10:11 +0000 2021;3656.0;118.0;;Fusagasugá;1471603590145978375;;AngelaFerley;1317676952.0;Angela Ferley;0.0;;[{'url': 'https://t.co/iDZN6wyX6V', 'expanded_url': 'https://twitter.com/i/web/status/1471603590145978375', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]
Thu Dec 16 22:10:08 +0000 2021;11417.0;1962.0;https://t.co/kbrwYhJlsE;Bogotá, D.C., Colombia;1471603578942935045;"Les comparto mi última entrada: 

Reactivación económica de Duque, una falta de compromiso con los trabajadores y el campesinado.

Abro hilo. https://t.co/KdBvATPXkT";JGalloComunes;7.22851538293502e+17;Julián Gallo;1.0;;[]
Thu Dec 16 22:10:08 +0000 2021;22426.0;6510.0;;VENEZUELA PATRIA GRANDE;1471603575017062408;"📰 Todos los presuntos implicados en causar lesiones o muertes, incluyendo agentes del Estado, deben ser objeto de investigaciones prontas, efectivas, exhaustivas, independientes, imparciales y transparentes https://t.co/nNBe2MWg9B

🇻🇪 #ElPetroEsTendencia";aarturolope;144535435.0;Arturo lopez;0.0;;[]
Thu Dec 16 22:10:00 +0000 2021;95385.0;535.0;;;1471603542750281738;Todo lo que haga la Comisión de Acusaciones sobre la Ñeñe-Política es nulo, pues Duque no era presidente cuando compró la presidencia con el dinero del narcotráfico. El caso le corresponde a la justicia ordinaria y no podrá verlo el fiscalillo Barbosa sin ser juez y parte.;NinoAlcira;4779357172.0;Alcira Niño.;0.0;;[]
Thu Dec 16 22:09:59 +0000 2021;3209.0;573.0;;;1471603538061144069;Los mejores Planes de Gobierno del país son los de la Gobernación del Magdalena y el de la Alcaldía de Medellín. ¿Ven por qué Iván Duque y el Uribismo odia tanto a estos gobiernos?;GermanCassiani2;1.4618447668118979e+18;German Cassiani;0.0;;[]
Thu Dec 16 22:09:59 +0000 2021;26501.0;1769.0;;;1471603537679466499;A Iván Duque se le fue su Gobierno pasando por encima de las decisiones de la ley y rechazando los informes de la comunidad internacional sobre violación de los DDHH de lxs Colombianxs. A Duque nunca le importó la gente, su Gobierno siempre fue en defensa de los ricos y corruptos;ser_seavers;1355635027.0;SER ANDRES;0.0;;[]
Thu Dec 16 22:09:55 +0000 2021;12141.0;1391.0;;Bogotá, D.C., Colombia;1471603524119187457;;yesit07;130254911.0;ElPedritoDeLaGente;0.0;;[]
Thu Dec 16 22:09:54 +0000 2021;21.0;653.0;;;1471603516837875717;"@AlejandroAriasG HidroItuango gracias al Presidente @IvanDuque Metro de la 80 gracias al Presidente Duque y a @FicoGutierrez 

A #Quintero solo le debemos el mugre, la droga, la inseguridad, el incremento de la miseria, el odio de clases, la destrucción del gobierno corporativo y la corrupción!!";luisferp1965;2556679419.0;luisferp;0.0;;[]
Thu Dec 16 22:09:53 +0000 2021;57961.0;21714.0;;FundacionPresencia@hotmail.com;1471603514065489928;"""Los crímenes de Estado cometidos entre el 2018 y el 2022 son y serán la prueba del talante fatuo, retador, inmoral de Duque, pero sobre todo, de ser un aprendiz de sátrapa""
Germán Ayala-Osorio
@germanayalaosor https://t.co/a9iBlxvpKO";EdisonBedoya21;1.1790016398203044e+18;Edison Bedoya 🌍🌎🌏🇨🇴;0.0;;[]
Thu Dec 16 22:09:52 +0000 2021;48018.0;722.0;;Sincelejo, Sucre;1471603511947403278;Los mejores Planes de Gobierno del país son los de la Gobernación del Magdalena y el de la Alcaldía de Medellín. ¿Ven por qué Iván Duque y el Uribismo odia tanto a estos gobiernos?;lalineadesucre;3111751767.0;La linea;0.0;;[]
Thu Dec 16 22:09:48 +0000 2021;53521.0;4274.0;;;1471603492607381513;@patriciajaniot Hay que ser bien descarada y cínica para sacar ésta propaganda cuando en Colombia la ONU acaba de decir que 28 personas asesino la policía colombiana por orden del gobierno de duque durante las protestas y eso sin meter las masacres, fosas comunes, etc.;domingo87627346;2955696159.0;DOMINGO ANTONIO RUIZ;0.0;;[]
Thu Dec 16 22:09:26 +0000 2021;1149.0;151.0;;;1471603402799030276;;LandLuana;1.2975433752316232e+18;luana.;0.0;;[]
Thu Dec 16 22:09:19 +0000 2021;123789.0;4335.0;;;1471603369688985600;John Marulanda: “Desde hace casi un año, la asociación colombiana de oficiales de las Fuerzas Militares en retiro, ACORE, le ha pedido insistentemente al gobierno Duque que rompa relaciones con Cuba”. https://t.co/muOirTnb8L @JohnMarulandaM;yolyhabanera;220547296.0;YOLANDA Martiana;0.0;;[]
Thu Dec 16 22:09:16 +0000 2021;19048.0;2259.0;https://t.co/QMnH5Xdmlf;Bogotá, D.C., Colombia;1471603358737879042;"Uribe, como Duque, dice que Petro es 'criminal'.

El expresidente afirma que el dirigente de izquierda es “un incitador a la violencia” ► https://t.co/50VgVuxuKa https://t.co/PG54DAflmp";elroconga;112217015.0;Elkin R. Contreras G;0.0;;[]
Thu Dec 16 22:09:12 +0000 2021;3883.0;189.0;;;1471603342329716748;;LinaPie78430577;1.3193640901632696e+18;Lina Piedrahita;0.0;;[{'url': 'https://t.co/K6MWpKGxR4', 'expanded_url': 'https://twitter.com/i/web/status/1471603342329716748', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]
Thu Dec 16 22:09:11 +0000 2021;22275.0;286.0;;São José dos Campos, Brasil;1471603339221782528;;PitadasL;1.3690060740329636e+18;Pitadas Literárias;0.0;;[]
Thu Dec 16 22:09:10 +0000 2021;16402.0;211.0;;;1471603332892532742;Hoy en el #ElReporteCoronell, Daniel Coronell revela que Cuando la Corte Constitucional estudiaba la tutela de Álvaro Uribe Vélez, el presidente Duque llamó por lo menos a un magistrado para sugerirle que fallara a favor de los intereses de su mentor.;yategarcia775;7.084406028793979e+17;BERNARDO GARCÍA YATE;0.0;;[]
Thu Dec 16 22:09:06 +0000 2021;32.0;787.0;;;1471603318967476241;Duque no puede hablar muy duro de Venezuela, porque se han convertido en un Maduro colombiano. https://t.co/HuWcHKOg9o;NancyPinto60;7.552395767850926e+17;Nancy Pinto;0.0;;[]
Thu Dec 16 22:09:02 +0000 2021;8756.0;860.0;;;1471603298163691522;#MasCaidoQue URIBE y su TITERE, el Porksidente DUQUE;AlvaroM27793711;1.4519883653148713e+18;Alvaro Marin;0.0;;[]
Thu Dec 16 22:09:00 +0000 2021;27627.0;1444.0;;;1471603291113115658;Un informe devastador que acusa a Duque y su gobierno de homicida, violador sexual y racista. Es estruendoso el silencio de la canalla internacional. Desde luego, ese gobierno insistirá en el manido guión de culpar a Venezuela de planificar esa barbarie. https://t.co/8Xw9lHcDtg;Barinascz33;1.3960914512227656e+18;CZGNB33 BARINAS;0.0;;[]
Thu Dec 16 22:08:59 +0000 2021;130923.0;6696.0;;Sincelejo- Sucre Colombia;1471603286226747402;A Iván Duque se le fue su Gobierno pasando por encima de las decisiones de la ley y rechazando los informes de la comunidad internacional sobre violación de los DDHH de lxs Colombianxs. A Duque nunca le importó la gente, su Gobierno siempre fue en defensa de los ricos y corruptos;martinsincelejo;128601853.0;carlos ariza;0.0;;[]
Thu Dec 16 22:08:57 +0000 2021;76746.0;3963.0;;;1471603278177787911;A Francisco Barbosa Segundo, fiscal del presidente Duque, le concedieron hoy un tour de entrevistas acríticas para decir, sin bases fácticas, jurídicas, ni éticas, que @NoticiasUno ni siquiera es un noticiero, que lo ha calumniado e injuriado mintiendo sobre él. Mintió;Adrifluesterin;9.327275541585961e+17;Adriana👩🏻‍🌾🍀🦎🕊🏡✊🏽;0.0;;[]
Thu Dec 16 22:08:53 +0000 2021;58997.0;2360.0;;;1471603260851118085;Presidente Duque está terminado el año redondo, en un mismo día le tapó la boca a Claudia López y peino a Petro, aumentó el 10% al salario mínimo, fue salvador de Hidroituango humillando a Quintero en su cara.  Brutal 👏🏻;lucyecruzb;176849722.0;Lucy Esperanza Cruz;0.0;;[]
Thu Dec 16 22:08:50 +0000 2021;12819.0;4142.0;;;1471603250881339409;@patriciajaniot Hay que ser bien descarada y cínica para sacar ésta propaganda cuando en Colombia la ONU acaba de decir que 28 personas asesino la policía colombiana por orden del gobierno de duque durante las protestas y eso sin meter las masacres, fosas comunes, etc.;CaracasRojas;306358243.0;Caracas Rojas 🇻🇪 🇻🇪;0.0;;[]
Thu Dec 16 22:08:41 +0000 2021;10195.0;267.0;;;1471603213652660224;A Petro lo tiene desesperado el presidente Duque, porque con acciones reales, le ha ido quitando ese protagonismo populista.;mansito1818;588305762.0;Mansito;0.0;;[]
Thu Dec 16 22:08:39 +0000 2021;18268.0;1737.0;;COLOMBIA;1471603205838716932;A Francisco Barbosa Segundo, fiscal del presidente Duque, le concedieron hoy un tour de entrevistas acríticas para decir, sin bases fácticas, jurídicas, ni éticas, que @NoticiasUno ni siquiera es un noticiero, que lo ha calumniado e injuriado mintiendo sobre él. Mintió;DerlyO_1;465128849.0;Derly Osorio;0.0;;[]
Thu Dec 16 22:08:37 +0000 2021;4288.0;279.0;;Bogota D.C;1471603196837646337;Los mejores Planes de Gobierno del país son los de la Gobernación del Magdalena y el de la Alcaldía de Medellín. ¿Ven por qué Iván Duque y el Uribismo odia tanto a estos gobiernos?;sandramtri;1098803174.0;𝕾𝖆𝖓𝖉𝖗𝖆𝕿𝖗𝖎𝖋;0.0;;[]
Thu Dec 16 22:08:37 +0000 2021;13954.0;516.0;;providencia, santiago de chile;1471603193293377537;@Nacho___Duque @diario_ciudad Jamás e salido a quemar ni lo haré para eso están los extremista de la extrema derecha .quien quemo el el metro y las iglesias. ? porque  los manifestantes de la revuelta que  acusaron falsamente los están liberando por falta de pruebas;almendrita1960;2344434048.0;Ruth  Carcamo;0.0;;[]
Thu Dec 16 22:08:36 +0000 2021;26501.0;1769.0;;;1471603190902759427;"Karen Abudinen e Iván  Duque,  ya recuperaron los 70 mil millones del Mintic?
Ustedes lo dijeron:
 ""En días recuperamos la plata""";ser_seavers;1355635027.0;SER ANDRES;0.0;;[]
Thu Dec 16 22:08:36 +0000 2021;145561.0;2395.0;;;1471603189745127434;"Una pregunta para el SubPresidente Ivan Duque. ¿O sea que las multinacionales van a pisotear los emprendimientos de nuestros indígenas?. Claro como no son los jóvenes emprendedores de las manillas y zonas francas. #DeFicoPienso #DePetroPienso 

https://t.co/mStpZeiGG3";AvilesJos;955768256.0;José Armando Aviles;0.0;;[]
Thu Dec 16 22:08:33 +0000 2021;13954.0;516.0;;providencia, santiago de chile;1471603176797179906;;almendrita1960;2344434048.0;Ruth  Carcamo;0.0;;[{'url': 'https://t.co/FPC9pVsJUX', 'expanded_url': 'https://twitter.com/i/web/status/1471603176797179906', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]
Thu Dec 16 22:08:31 +0000 2021;51520.0;1043.0;;;1471603172263317504;"Álvaro Uribe denuncia a Juan Manuel Santos, por comunicarse con un Magistrado para que el patrón se mantuviera  como imputado.
Señor imputado, porqué no hace publico que César Gaviria e Iván Duque, también se comunicaron con Magistrados,  para que votarán a su favor?";Apalo1970;403746046.0;ADALBERTO PALACIOS L;0.0;;[]
Thu Dec 16 22:08:29 +0000 2021;28065.0;592.0;;;1471603162792579074;El aumento del 10% del salario mínimo no es ni histórico ni suficiente para cubrir la altísima inflación de alimentos gracias a las excesivas importaciones y los futuros 18 peajes. Duque debería intentar hacer mercado con ese salario antes de creerse el salvador de los pobres.;PJpatry;1286315328.0;Patricia Jaramillo;0.0;;[]
Thu Dec 16 22:08:20 +0000 2021;463.0;61.0;;;1471603125039550475;El siguiente año van a venir muchos artistas, coldplay y Camila Cabello, dua lipa, bad bunny, morat, Miley Cyrus, Louis Tomlinson, y más, también se va duque de la presidencia, será que la selección llega al mundial también? Dios mío sería nuestro año;jimevp1;1.3970323021909238e+18;Jime🦋;0.0;;[]
Thu Dec 16 22:08:20 +0000 2021;1429.0;90.0;;;1471603123839979529;Un informe devastador que acusa a Duque y su gobierno de homicida, violador sexual y racista. Es estruendoso el silencio de la canalla internacional. Desde luego, ese gobierno insistirá en el manido guión de culpar a Venezuela de planificar esa barbarie. https://t.co/8Xw9lHcDtg;Orlando47367350;1.2889633148743066e+18;Orlando Montero CZGNB-62;0.0;;[]
Thu Dec 16 22:08:18 +0000 2021;15890.0;264.0;;;1471603114746814466;Vayan a comprar huevos, leche, carne y arroz a ver si siguen pensando que con un millón de pesos de sueldo mínimo Duque los sacó de la pobreza. ¡Malparidos de mierda!;YESIDLEONELMARI;785873401.0;Yes;0.0;;[]
Thu Dec 16 22:08:17 +0000 2021;244.0;440.0;https://t.co/QeYzd8GbBd;Cartagena- colombia ;1471603111043211274;Vayan a comprar huevos, leche, carne y arroz a ver si siguen pensando que con un millón de pesos de sueldo mínimo Duque los sacó de la pobreza. ¡Malparidos de mierda!;carlosbarrios0;750567668.0;carlos barrios;0.0;;[]
Thu Dec 16 22:08:12 +0000 2021;14842.0;567.0;;;1471603089991946241;Es inaudito que uno de las pocas cosas que había funcionado bien durante décadas, la expedición de pasaportes, bajo el inepto Duque hayan logrado dañarla. Hay que ser muy incompetente e irresponsable para destruir lo que durante tanto tiempo se había hecho de manera eficiente.;CarlosO77382418;1.3984047283678618e+18;Carlos Otero;0.0;;[]
Thu Dec 16 22:08:10 +0000 2021;398652.0;4054.0;;Bogotá, DC, Colombia;1471603081037111304;"fTENER menos de 40 años no garantiza la probidad, aptitud e idoneidad para ser Congresista. 6.204 comenzó a delinquir a los 18 años; fue senador como lo fueron PABLO ESCOBAR, ALBERTO SANTOMIO e IVÁN DUQUE, de la misma ralea del CENTRO NARCOCRÁTICO cuyos APESTOSOS FINALES se ven.";Herman_Cadena;2433498298.0;Herman Cadena;0.0;;[]
Thu Dec 16 22:08:08 +0000 2021;29409.0;4965.0;;Bogotá, D.C., Colombia;1471603073999065091;La ONU responsabilizó al gobierno Colombiano de 28 muertes durante el Paro Nacional. Duque y Molano tampoco acataron las 41 recomendaciones que dió la CIDH en su informe. Hoy el mundo entero le insiste a Colombia que separe la Policía del Ministerio de Defensa y reforme el ESMAD. https://t.co/oOmPxwHybN;giovannycabezas;280022746.0;Gio;0.0;;[]
Thu Dec 16 22:08:03 +0000 2021;84231.0;879.0;;;1471603050984972297;Duque no puede hablar muy duro de Venezuela, porque se han convertido en un Maduro colombiano. https://t.co/HuWcHKOg9o;Mattgod;123068773.0;Cristian Llorente;0.0;;[]
Thu Dec 16 22:07:54 +0000 2021;12819.0;4142.0;;;1471603017036308481;@patriciajaniot Podrías darme tu opinión acerca de las masacres que vive a diario tu pais Polombia? Las violaciones reiteradas a los ddhh, promovidas por las mafias del narco colombiano con porky duque de cancerbero? No, estoy seguro no te atreves a decir ni pío.. puede que te corten la lengua.;CaracasRojas;306358243.0;Caracas Rojas 🇻🇪 🇻🇪;0.0;;[]
Thu Dec 16 22:07:54 +0000 2021;21552.0;372.0;;Bogotá, D.C., Colombia;1471603015035543559;Si la justicia está embargado los bienes que tenía el Ñeñe Hernández, debe embargar parte de la presidencia que Duque compró con la plata del narcotraficante.;albertolatorre5;280482705.0;JESUS RODRIGUEZ;0.0;;[]
Thu Dec 16 22:07:53 +0000 2021;5808.0;751.0;;Seattle, WA;1471603009343787009;A Fico Gutiérrez le parece buen gobierno el de Uribe/Duque, propone lo mismo que Uribe/Duque, solo habla de Petro, como Uribe/Duque, mete miedo con el carretazo de Venezuela, como Uribe/Duque, pero dice que no es uribista.;JaimesMonro;2162873020.0;EL HERRANTE FELIZ;0.0;;[]
Thu Dec 16 22:07:48 +0000 2021;61759.0;728.0;;Cajicá, Colombia;1471602988091420672;Estos son lo/as congresistas que votaron SÍ para archivar la #Ñeñepolítica. Como siempre no podía faltar en lo turbio la representación del departamento del Magdalena. Duque sabotea al gobierno del cambio @Carlosecaicedo, a cambio estos venales le pagan con impunidad. https://t.co/7IHK4Egf3H;lomorajac;1.3016289086017782e+18;Jacky;0.0;;[]
Thu Dec 16 22:07:47 +0000 2021;18720.0;2010.0;https://t.co/U4q0ejKejY;Salamanca;1471602986220761091;;jcmontejo2;1399245590.0;El Chico de las Fotocopias;0.0;;[{'url': 'https://t.co/ekwkQi167r', 'expanded_url': 'https://twitter.com/i/web/status/1471602986220761091', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]
Thu Dec 16 22:07:43 +0000 2021;9375.0;863.0;;;1471602967400927240;"Padrino López: Informe de la ONU acusa a Duque de “homicida, violador sexual y racista”
#ElPetroEsTendencia 
https://t.co/CXiMhe2Kai";AmbarKc2;1.3399263069480837e+18;Amaliabm2;0.0;;[]
Thu Dec 16 22:07:32 +0000 2021;22118.0;8150.0;;;1471602921112584200;"¡Ay Duque! Terrorismo es hacer de la población civil un objetivo militar. Y en eso su gobierno y el de sus jefe son expertos.

Lo invito a que se reconcilie con la sociedad colombiana y ayude a construir la Paz. https://t.co/BdpBnqQOAk";NAVEGANTE777;1374963937.0;EL NAVEGANTE🤔;0.0;;[]
Thu Dec 16 22:07:31 +0000 2021;45944.0;2046.0;;;1471602916888825858;Los mejores Planes de Gobierno del país son los de la Gobernación del Magdalena y el de la Alcaldía de Medellín. ¿Ven por qué Iván Duque y el Uribismo odia tanto a estos gobiernos?;cagirore;369014116.0;Carlos Giovanni;0.0;;[]
Thu Dec 16 22:07:29 +0000 2021;75128.0;45.0;;;1471602910106632198;Federico Gutiérrez es peor que Iván Duque. No tengo pruebas, pero tampoco dudas.;Delki94886796;1.3660568223528632e+18;Delki;0.0;;[]
Thu Dec 16 22:07:29 +0000 2021;9375.0;863.0;;;1471602909368496134;"Padrino López: Informe de ONU sobre Colombia es «devastador y acusa a Duque de homicida».
https://t.co/VdbdeeFsDG 

#ElPetroEsTendencia";AmbarKc2;1.3399263069480837e+18;Amaliabm2;0.0;;[{'url': 'https://t.co/VdbdeeFsDG', 'expanded_url': 'https://venezuela-news.com/padrino-lopez-informe-de-onu-sobre-colombia-es-devastador-y-acusa-a-duque-de-homicida/', 'display_url': 'venezuela-news.com/padrino-lopez-…', 'indices': [111, 134]}]
Thu Dec 16 22:07:27 +0000 2021;4537.0;76.0;;;1471602902573760513;Un informe devastador que acusa a Duque y su gobierno de homicida, violador sexual y racista. Es estruendoso el silencio de la canalla internacional. Desde luego, ese gobierno insistirá en el manido guión de culpar a Venezuela de planificar esa barbarie. https://t.co/8Xw9lHcDtg;TParaco;3842160507.0;Ruben T. Paraco;0.0;;[]
